POLL_PLACE_ID,JURISDICTION,COUNTY_NAME,ED_PRECINCT,POLL_NAME,POLL_ADDRESS1,CITY,STATE,ZIP,LEGISLATIVE_SUB_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,CONGRESSIONAL_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,COUNCILMANIC_DISTRICT_CODE,COMMISSIONER_DISTRICT_CODE,SCHOOL_DISTRICT_CODE,ORPHAN_DISTRICT_CODE,ELECTION_DISTRICT_CODE,MUNICIPAL_DISTRICT_CODE,BUILDING_TYPE,COLLEGE_NEARBY,COLLEGE_NAME,IS_EARLY_VOTING,Column1
3000279,3,Baltimore City,28006,FOREST PARK SR CITIZEN CTR,4801 LIBERTY HGTS AVE,BALTIMORE,MD,21207,41,41,7,8,6,8,,,,28,,SENIOR CENTER,0,,0,
3000099,3,Baltimore City,28007,SCHOOL #64 LIBERTY ELEM,3901 MAINE AVE,BALTIMORE,MD,21207,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
3000099,3,Baltimore City,28008,SCHOOL #64 LIBERTY ELEM,3901 MAINE AVE,BALTIMORE,MD,21207,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
3000283,3,Baltimore City,28009,SCHOOL #201 DICKEY HILL ELEM,5025 DICKEY HILL RD,BALTIMORE,MD,21207,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
500000593,3,Baltimore City,28010,SCHOOL #232 THOMAS JEFFERSON ELEM,605 DRYDEN DR,BALTIMORE,MD,21229,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
500000593,3,Baltimore City,28011,SCHOOL #232 THOMAS JEFFERSON ELEM,605 DRYDEN DR,BALTIMORE,MD,21229,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
500000593,3,Baltimore City,28012,SCHOOL #232 THOMAS JEFFERSON ELEM,605 DRYDEN DR,BALTIMORE,MD,21229,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
750000274,3,Baltimore City,28013,WESTSIDE SKILL CENTER,4501 EDMONDSON AVENUE - REAR OF BLDG. ENTER ON ATHOL AVENUE,BALTIMORE,MD,21229,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
3000161,3,Baltimore City,28014,SCHOOL #246 BEECHFIELD ELEM,301 S BEECHFIELD AVE,BALTIMORE,MD,21229,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
750001157,3,Baltimore City,28015,SCHOOL #81 NORTHBEND ELEM/MID,181 NORTHBEND ROAD,BALTIMORE,MD,21229,41,41,7,8,6,8,,,,28,,SCHOOL,0,,0,
500000734,3,Baltimore City,,EV01 WESTSIDE SKILL CENTER,4501 EDMONDSON AVENUE - REAR OF BLDG. ENTER ON ATHOL AVENUE,BALTIMORE,MD,21229,,,,,,,,,,,,,0,,1,
750000958,3,Baltimore City,,EV02 THE LEAGUE FOR PEOPLE WITH DISABILITIES,1111 E COLDSPRING LANE,BALTIMORE,MD,21239,,,,,,,,,,,,,0,,1,
750000336,3,Baltimore City,,EV03 MOUNT PLEASANT CHURCH AND MINISTRIES,6000 RADECKE AVE,BALTIMORE,MD,21206,,,,,,,,,,,,CHURCH,0,,1,
500000760,3,Baltimore City,,EV04 PUBLIC SAFETY TRAINING CENTER,3500 W. NORTHERN PKWY (ENTER ON MANHATTAN AVE),BALTIMORE,MD,21215,,,,,,,,,,,,,0,,1,
500000735,3,Baltimore City,,EV05 SOUTHEAST ANCHOR LIBRARY,3601 EASTERN AVE,BALTIMORE,MD,21224,,,,,,,,,,,,LIBRARY,0,,1,
750001205,3,Baltimore City,,EV06 JAMES MCHENRY RECREATION CENTER,911 HOLLINS ST,BALTIMORE,MD,21223,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
750001188,3,Baltimore City,,EV07 FARRING BAYBROOK RECREATION CENTER,4501 FARRING CT,BALTIMORE,MD,21225,,,,,,,,,,,,COMMUNITY CENTER,0,,1,
750001206,3,Baltimore City,,EV08 BCCC - SOUTH PAVILLION,2600 LIBERTY HEIGHTS AVENUE,BALTIMORE,MD,21215,,,,,,,,,,,,OTHER,0,,1,
4000000,4,Baltimore County,1001,"WOODLAWN HIGH SCHOOL, CAFE",1801 WOODLAWN DRIVE,BALTIMORE,MD,21207,44B,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000001,4,Baltimore County,1002,"CHADWICK ELEMENTARY SCHOOL, GYM",1918 WINDER ROAD,BALTIMORE,MD,21244,10,10,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000002,4,Baltimore County,1003,WOODBRIDGE ELEM - GYM,1410 PLEASANT VALLEY DRIVE,BALTIMORE,MD,21228,44B,44,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000003,4,Baltimore County,1004,WOODBRIDGE ELEM - CAFETERIA,1410 PLEASANT VALLEY DRIVE,BALTIMORE,MD,21228,44B,44,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000004,4,Baltimore County,1005,"JOHNNYCAKE ELEMENTARY SCHOOL, MULTI-PURPOSE",5910 CRAIGMONT ROAD,BALTIMORE,MD,21228,44B,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000005,4,Baltimore County,1006,"EDMONDSON HEIGHTS ELEM SCH, GYM",1600 LANGFORD ROAD,BALTIMORE,MD,21207,44B,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000006,4,Baltimore County,1007,WESTOWNE ELEM SCHOOL-CAFE,401 HARLEM LANE,BALTIMORE,MD,21228,44A,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000007,4,Baltimore County,1008,WESTOWNE ELEM SCHOOL - GYM,401 HARLEM LANE,BALTIMORE,MD,21228,44A,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000008,4,Baltimore County,1009,BANNEKER COMMUNITY CENTER - GYM,27 MAIN AVE,BALTIMORE,MD,21228,44A,44,7,3,2,1,,,,1,,COMMUNITY CENTER,0,,0,
750001043,4,Baltimore County,1010,HILLCREST ELEMENTARY SCHOOL - CAFE,1500 FREDERICK RD,BALTIMORE,MD,21228,44B,44,2,3,2,1,,,,1,,SCHOOL,0,,0,
750001008,4,Baltimore County,1011,CATONSVILLE MIDDLE SCHOOL - GYM,2301 EDMONDSON AVE,BALTIMORE,MD,21228,10,10,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000011,4,Baltimore County,1012,"CATONSVILLE MIDDLE SCHOOL, CAFE",2301 EDMONDSON AVENUE,BALTIMORE,MD,21228,10,10,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000012,4,Baltimore County,1013,HILLCREST ELEM. SCHOOL-GYM,1500 FREDERICK ROAD,BALTIMORE,MD,21228,44B,44,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000013,4,Baltimore County,1014,"CATONSVILLE HIGH SCHOOL, GYM",421 BLOOMSBURY AVENUE,BALTIMORE,MD,21228,10,10,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000014,4,Baltimore County,1015,"WESTERN SCHOOL OF TECHNOLOGY, GYM",100 KENWOOD AVENUE,BALTIMORE,MD,21228,44B,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000015,4,Baltimore County,1016,"CHARLESTOWN RETIREMENT COM, CONF.CNTR.",719 MAIDEN CHOICE LANE,BALTIMORE,MD,21228,44A,44,7,3,2,1,,,,1,,OTHER,0,,0,
4000016,4,Baltimore County,1017,DOGWOOD ELEMENTARY SCH - GYM,7215 DOGWOOD ROAD,BALTIMORE,MD,21244,10,10,2,3,2,1,,,,1,,SCHOOL,0,,0,
4000001,4,Baltimore County,1018,"CHADWICK ELEMENTARY SCHOOL, GYM",1918 WINDER ROAD,BALTIMORE,MD,21244,10,10,7,3,2,1,,,,1,,SCHOOL,0,,0,
750001043,4,Baltimore County,1019,HILLCREST ELEMENTARY SCHOOL - CAFE,1500 FREDERICK RD,BALTIMORE,MD,21228,44B,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000008,4,Baltimore County,1020,BANNEKER COMMUNITY CENTER - GYM,27 MAIN AVE,BALTIMORE,MD,21228,44A,44,2,3,2,1,,,,1,,COMMUNITY CENTER,0,,0,
4000000,4,Baltimore County,1021,"WOODLAWN HIGH SCHOOL, CAFE",1801 WOODLAWN DRIVE,BALTIMORE,MD,21207,44B,44,7,3,2,2,,,,1,,SCHOOL,0,,0,
4000013,4,Baltimore County,1022,"CATONSVILLE HIGH SCHOOL, GYM",421 BLOOMSBURY AVENUE,BALTIMORE,MD,21228,10,10,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000014,4,Baltimore County,1023,"WESTERN SCHOOL OF TECHNOLOGY, GYM",100 KENWOOD AVENUE,BALTIMORE,MD,21228,44A,44,7,3,2,1,,,,1,,SCHOOL,0,,0,
4000017,4,Baltimore County,2001,POWHATAN ELEM SCHOOL - GYM,3300 KELOX RD,BALTIMORE,MD,21207,44B,44,7,3,2,2,,,,2,,SCHOOL,0,,0,
4000018,4,Baltimore County,2002,POWHATAN ELEM SCHOOL - CAF,3300 KELOX RD,BALTIMORE,MD,21207,44B,44,7,3,2,2,,,,2,,SCHOOL,0,,0,
750001063,4,Baltimore County,2003,HEBBVILLE ELEMENTARY SCHOOL - MULT PURP,3335 WASHINGTON AVE,BALTIMORE,MD,21244,44B,44,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000020,4,Baltimore County,2004,"WOODMOOR ELEMENTARY SCHOOL, MULTI-PURPOSE",3200 ELBA DRIVE,BALTIMORE,MD,21207,44B,44,7,3,2,2,,,,2,,SCHOOL,0,,0,
750001063,4,Baltimore County,2005,HEBBVILLE ELEMENTARY SCHOOL - MULT PURP,3335 WASHINGTON AVE,BALTIMORE,MD,21244,44B,44,7,3,2,4,,,,2,,SCHOOL,0,,0,
4000022,4,Baltimore County,2006,MILFORD MILL ACADEMY - GYM,3800 WASHINGTON AVENUE,BALTIMORE,MD,21244,44B,44,7,3,2,4,,,,2,,SCHOOL,0,,0,
4000039,4,Baltimore County,2007,NORTHWEST ACADEMY OF HEALTH SCIENCES - GYM,4627 OLD COURT RD,BALTIMORE,MD,21208,44B,44,7,3,2,2,,,,2,,SCHOOL,0,,0,
4000024,4,Baltimore County,2008,"WINAND ELEMENTARY SCHOOL, CAFE",8301 SCOTTS LEVEL ROAD,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,2,,SCHOOL,0,,0,
4000025,4,Baltimore County,2009,"SCOTTS BRANCH ELEM SCHOOL, GYM",8220 TAWNMOORE ROAD,BALTIMORE,MD,21244,10,10,7,3,2,4,,,,2,,SCHOOL,0,,0,
4000026,4,Baltimore County,2010,WINFIELD ELEMENTARY SCHOOL-GYM,8300 CARLSON LANE,BALTIMORE,MD,21244,10,10,7,3,2,4,,,,2,,SCHOOL,0,,0,
500000585,4,Baltimore County,2011,WINDSOR MILL MIDDLE - GYM,8300 WINDSOR MILL RD,BALTIMORE,MD,21244,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000028,4,Baltimore County,2012,"LIBERTY SENIOR CENTER, MULTI-PURPOSE RM",3525 RESOURCE DRIVE,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SENIOR CENTER,0,,0,
4000029,4,Baltimore County,2013,CHURCH LANE ELEM/TECH -SCHOOL- MULTI-PURP,3820 FERNSIDE ROAD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
750000151,4,Baltimore County,2014,CHURCH LANE ELEM/TECH SCHOOL-CAFE,3820 FERNSIDE ROAD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
750000152,4,Baltimore County,2015,DEER PARK ELEM SCHOOL-CAFE,9809 LYONS MILL ROAD,OWINGS MILLS,MD,21117,11A,11,2,3,2,4,,,,2,,SCHOOL,0,,0,
750000153,4,Baltimore County,2016,RANDALLSTOWN HIGH SCHOOL-GYM,4000 OFFUTT ROAD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000033,4,Baltimore County,2017,RANDALLSTOWN HIGH SCHOOL - CAF,4000 OFFUTT ROAD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000034,4,Baltimore County,2018,HERNWOOD ELEM SCHOOL - CAF,9919 MARRIOTTSVILLE RD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000035,4,Baltimore County,2019,GRANITE PRESBYTERIAN CHURCH- SOCIAL HALL,10637 OLD COURT RD,WOODSTOCK,MD,21163,10,10,2,3,2,4,,,,2,,CHURCH,0,,0,
4000036,4,Baltimore County,2020,DEER PARK MID/MAG SCHOOL - GYM,9830 WINANDS RD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000037,4,Baltimore County,2021,WARDS CHAPEL METHODIST CHURCH-FELLOWSHIP HALL,11023 LIBERTY ROAD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,CHURCH,0,,0,
750001072,4,Baltimore County,2022,FEATHERBED LANE ELEMENTARY SCHOOL - GYM,6700 RICHARDSON RD,BALTIMORE,MD,21207,44B,44,7,3,2,2,,,,2,,SCHOOL,0,,0,
4000039,4,Baltimore County,2023,NORTHWEST ACADEMY OF HEALTH SCIENCES - GYM,4627 OLD COURT RD,BALTIMORE,MD,21208,11B,11,7,3,2,2,,,,2,,SCHOOL,0,,0,
4000036,4,Baltimore County,2024,DEER PARK MID/MAG SCHOOL - GYM,9830 WINANDS RD,RANDALLSTOWN,MD,21133,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000041,4,Baltimore County,2025,NORTH OAKS RETIREMENT CENTER-WILSON HALL,725 MT WILSON LA,BALTIMORE,MD,21208,11A,11,2,3,2,2,,,,2,,OTHER,0,,0,
4000042,4,Baltimore County,2026,NEW TOWN ELEM SCHOOL - GYM,4924 NEW TOWN BLVD,OWINGS MILLS,MD,21117,11A,11,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000043,4,Baltimore County,2027,DEER PARK ELEM SCHOOL - GYM,9809 LYONS MILL RD,OWINGS MILLS,MD,21117,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
4000039,4,Baltimore County,2028,NORTHWEST ACADEMY OF HEALTH SCIENCES - GYM,4627 OLD COURT RD,BALTIMORE,MD,21208,10,10,7,3,2,2,,,,2,,SCHOOL,0,,0,
4000045,4,Baltimore County,2029,NEW TOWN HIGH SCHOOL - CAF,4931 NEW TOWN BLVD,OWINGS MILLS,MD,21117,11A,11,2,3,2,4,,,,2,,SCHOOL,0,,0,
500000585,4,Baltimore County,2030,WINDSOR MILL MIDDLE - GYM,8300 WINDSOR MILL RD,BALTIMORE,MD,21244,10,10,2,3,2,4,,,,2,,SCHOOL,0,,0,
750000402,4,Baltimore County,3001,"CAMPFIELD EARLY LEARNING CENTER, GYM",6834 ALTER STREET,BALTIMORE,MD,21207,44B,44,7,3,2,2,,,,3,,SCHOOL,0,,0,
4000047,4,Baltimore County,3002,MILBROOK ELEMENTARY SCHOOL-CAFE,4300 CREST HEIGHTS ROAD,BALTIMORE,MD,21215,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
4000048,4,Baltimore County,3003,SUDBROOK MAGNET MIDDLE SCHOOL-CAFE,4300 BEDFORD ROAD,BALTIMORE,MD,21208,44B,44,7,3,2,2,,,,3,,SCHOOL,0,,0,
4000049,4,Baltimore County,3004,BEDFORD ELEMENTARY SCHOOL-GYM,7407 DORMAN DRIVE,BALTIMORE,MD,21208,11B,11,7,3,2,2,,,,3,,SCHOOL,0,,0,
750000266,4,Baltimore County,3005,PIKESVILLE MIDDLE SCHOOL-GYM,7701 SEVEN MILE LANE,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
4000051,4,Baltimore County,3006,PIKESVILLE MIDDLE SCHOOL-CAFE,7701 SEVEN MILE LANE,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
4000052,4,Baltimore County,3007,PIKESVILLE HIGH SCHOOL-CAFE,7621 LABYRINTH ROAD,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
4000053,4,Baltimore County,3008,SUMMIT PARK ELEM SCHOOL - CAF,6920 DIANA ROAD,BALTIMORE,MD,21209,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
4000054,4,Baltimore County,3009,SUMMIT PARK ELEM SCHOOL - GYM,6920 DIANA ROAD,BALTIMORE,MD,21209,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
4000055,4,Baltimore County,3010,FORT GARRISON ELEM - MULTI RM,3310 WOODVALLEY DRIVE,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
4000056,4,Baltimore County,3011,WOODHOLME ELEMENTARY SCHOOL-GYM,300 MOUNT WILSON LANE,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
750000162,4,Baltimore County,3012,ST THOMAS EPISCOPAL CHURCH - HALL,232 ST THOMAS LANE,OWINGS MILLS,MD,21117,11A,11,2,3,2,2,,,,3,,CHURCH,0,,0,
4000058,4,Baltimore County,3013,FORT GARRISON ELEM SCH - CAFE,3310 WOODVALLEY DRIVE,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
750000004,4,Baltimore County,3014,WOODHOLME ELEM-REC COUNCIL RM,300 MOUNT WILSON LANE,BALTIMORE,MD,21208,11B,11,2,3,2,2,,,,3,,SCHOOL,0,,0,
750000218,4,Baltimore County,4001,OWINGS MILLS HIGH SCHOOL- GYM,124 TOLLGATE RD,OWINGS MILLS,MD,21117,11A,11,2,3,2,4,,,,4,,SCHOOL,0,,0,
4000060,4,Baltimore County,4002,TIMBER GROVE ELEMENTARY SCHOOL-CAFE,701 ACADEMY AVENUE,OWINGS MILLS,MD,21117,10,10,2,3,2,2,,,,4,,SCHOOL,0,,0,
4000059,4,Baltimore County,4003,OWINGS MILLS HIGH SCHOOL-SENIOR CAFE,124 TOLLGATE ROAD,OWINGS MILLS,MD,21117,11B,11,2,3,2,2,,,,4,,SCHOOL,0,,0,
4000062,4,Baltimore County,4004,GLYNDON ELEMENTARY SCHOOL-CAF,445 GLYNDON DRIVE,REISTERSTOWN,MD,21136,10,10,2,3,2,2,,,,4,,SCHOOL,0,,0,
4000063,4,Baltimore County,4005,GLYNDON ELEMENTARY SCHOOL-GYM,445 GLYNDON DR,REISTERSTOWN,MD,21136,10,10,2,3,2,4,,,,4,,SCHOOL,0,,0,
4000064,4,Baltimore County,4006,REISTERSTOWN ELEMENTARY SCHOOL-GYM,223 WALGROVE ROAD,REISTERSTOWN,MD,21136,10,10,2,3,2,4,,,,4,,SCHOOL,0,,0,
4000065,4,Baltimore County,4007,FRANKLIN MIDDLE SCHOOL-ANNEX CAFE,10 COCKEYSMILL ROAD,REISTERSTOWN,MD,21136,10,10,2,3,2,4,,,,4,,SCHOOL,0,,0,
4000066,4,Baltimore County,4008,CHATSWORTH SCHOOL-CAFE,222 NEW AVENUE,REISTERSTOWN,MD,21136,10,10,2,3,2,4,,,,4,,SCHOOL,0,,0,
750001202,4,Baltimore County,4009,UPPERCO VOL FIRE DEPT - MEETING RM,5500 FRINGER RD,UPPERCO,MD,21155,10,10,2,3,2,4,,,,4,,FIRE STATION,0,,0,
4000068,4,Baltimore County,4010,FRANKLIN ELEM SCHOOL - GYM,33 COCKEYSMILL ROAD,REISTERSTOWN,MD,21136,10,10,2,3,2,4,,,,4,,SCHOOL,0,,0,
750001203,4,Baltimore County,4011,FRANKLIN MIDDLE SCHOOL - GYM,10 COCKEYSMILL RD,REISTERSTOWN,MD,21136,10,10,2,3,2,4,,,,4,,SCHOOL,0,,0,
4000070,4,Baltimore County,4012,CEDARMERE ELEM SCHOOL-CAFE,17 NICODEMUS ROAD,REISTERSTOWN,MD,21136,10,10,2,3,2,4,,,,4,,SCHOOL,0,,0,
4000071,4,Baltimore County,4013,CHESTNUT RIDGE VOL FIRE CO-MEETING ROOM,12020 GREENSPRING AVE,OWINGS MILLS,MD,21117,11A,11,2,3,2,2,,,,4,,FIRE STATION,0,,0,
750000220,4,Baltimore County,4014,OWINGS MILLS VFW POST 521,214 TOLLGATE RD,OWINGS MILLS,MD,21117,11A,11,2,3,2,2,,,,4,,OTHER,0,,0,
4000059,4,Baltimore County,4015,OWINGS MILLS HIGH SCHOOL-SENIOR CAFE,124 TOLLGATE ROAD,OWINGS MILLS,MD,21117,11A,11,2,3,2,4,,,,4,,SCHOOL,0,,0,
750001202,4,Baltimore County,4016,UPPERCO VOL FIRE DEPT - MEETING RM,5500 FRINGER RD,UPPERCO,MD,21155,42A,42,2,3,2,4,,,,4,,FIRE STATION,0,,0,
4000073,4,Baltimore County,5001,FIFTH DISTRICT ELEM SCHOOL-GYM,3725 MOUNT CARMEL ROAD,UPPERCO,MD,21155,42A,42,2,3,2,3,,,,5,,SCHOOL,0,,0,
4000074,4,Baltimore County,6001,PRETTYBOY ELEMENTARY SCHOOL-CAFETERIA,19810 MIDDLETOWN ROAD,FREELAND,MD,21053,42A,42,2,3,2,3,,,,6,,SCHOOL,0,,0,
500000678,4,Baltimore County,6002,PRETTYBOY ELEMENTARY SCHOOL - GYM,19810 MIDDLETOWN RD,FREELAND,MD,21053,42A,42,2,3,2,3,,,,6,,SCHOOL,0,,0,
4000075,4,Baltimore County,7001,SEVENTH DISTRICT ELEM SCHOOL-GYM,20300 YORK ROAD,PARKTON,MD,21120,42A,42,1,3,2,3,,,,7,,SCHOOL,0,,0,
4000076,4,Baltimore County,7002,PARKTON AMERICAN LEGION POST #256 - SOCIAL HALL,19520 YORK ROAD,PARKTON,MD,21120,42A,42,1,3,2,3,,,,7,,OTHER,0,,0,
4000077,4,Baltimore County,7003,HEREFORD HIGH SCHOOL - CAFETERIA,17301 YORK ROAD,PARKTON,MD,21120,42A,42,2,3,2,3,,,,7,,SCHOOL,0,,0,
4000078,4,Baltimore County,8001,"SPARKS ELEMENTARY SCHOOL, CAFETERIA",601 BELFAST ROAD,SPARKS/GLENCOE,MD,21152,42A,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
750000236,4,Baltimore County,8002,MAYS CHAPEL ELEMENTARY SCHOOL-GYM,12250 ROUNDWOOD RD,LUTH/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,SCHOOL,0,,0,
4000080,4,Baltimore County,8003,WARREN ELEMENTARY - CAFETERIA,900 BOSLEY ROAD,COCKEYSVILLE,MD,21030,42B,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
4000081,4,Baltimore County,8004,WARREN ELEMENTARY - GYM,900 BOSLEY ROAD,COCKEYSVILLE,MD,21030,42B,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
4000082,4,Baltimore County,8005,DULANEY HIGH SCHOOL - GYM,255 PADONIA ROAD,LUTH/TIMONIUM,MD,21093,42A,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
750000267,4,Baltimore County,8006,COCKEYSVILLE COMMUNITY CENTER-GYM,9836 GREENSIDE DR,COCKEYSVILLE,MD,21030,42B,42,2,3,2,3,,,,8,,COMMUNITY CENTER,0,,0,
750000139,4,Baltimore County,8007,COCKEYSVILLE MIDDLE SCHOOL - CAFE,10401 GREENSIDE DR,COCKEYSVILLE,MD,21030,11B,11,2,3,2,3,,,,8,,SCHOOL,0,,0,
750000235,4,Baltimore County,8008,CENTER FOR MD AGRICULTURE AND FARM PARK,1114 SHAWAN RD,COCKEYSVILLE,MD,21030,11B,11,2,3,2,2,,,,8,,OTHER,0,,0,
750000155,4,Baltimore County,8009,GRACE ENG EVANG LUTH CHURCH-HALL,8601 VALLEYFIELD ROAD,LUTH/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,CHURCH,0,,0,
4000087,4,Baltimore County,8010,PINEWOOD ELEM SCH - CAFETERIA,200 RICKSWOOD ROAD,LUTH/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,SCHOOL,0,,0,
4000088,4,Baltimore County,8011,PADONIA INTL. ELEM. SCHOOL - CAFE,9834 GREENSIDE DRIVE,COCKEYSVILLE,MD,21030,42B,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
4000089,4,Baltimore County,8012,POT SPRING ELEMENTARY SCHOOL - CAFE,2410 SPRINGLAKE DRIVE,LUTH/TIMONIUM,MD,21093,42B,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
4000090,4,Baltimore County,8013,TIMONIUM ELEMENTARY SCHOOL - GYM,2001 EASTRIDGE ROAD,LUTH/TIMONIUM,MD,21093,42B,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
750001070,4,Baltimore County,8014,RIDGELY MIDDLE SCHOOL - CAFE,121 RIDGELY RD,LUTH/TIMONIUM,MD,21093,42B,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
750001069,4,Baltimore County,8015,OREGON RIDGE - SENECA ROOM,13401 BEAVER DAM RD,COCKEYSVILLE,MD,21030,10,10,2,3,2,3,,,,8,,COMMUNITY CENTER,0,,0,
4000093,4,Baltimore County,8016,LUTHERVILLE LABORATORY SCHOOL-CAFE,1700 YORK ROAD,LUTH/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,SCHOOL,0,,0,
4000094,4,Baltimore County,8017,RIDERWOOD ELEMENTARY SCHOOL-GYM,1711 LANDRAKE ROAD,BALTIMORE,MD,21204,11B,11,2,3,2,2,,,,8,,SCHOOL,0,,0,
4000095,4,Baltimore County,8018,TRINITY ASSEMBLY OF GOD - SOCIAL HALL,2122 WEST JOPPA ROAD,LUTHERVILLE/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,CHURCH,0,,0,
750000156,4,Baltimore County,8019,MAYS CHAPEL UNITED METH CHURCH,11911 JENIFER ROAD,LUTH/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,CHURCH,0,,0,
4000097,4,Baltimore County,8020,PINEWOOD ELEM SCHOOL - GYM,200 RICKSWOOD ROAD,LUTH/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,SCHOOL,0,,0,
750001069,4,Baltimore County,8021,OREGON RIDGE - SENECA ROOM,13401 BEAVER DAM RD,COCKEYSVILLE,MD,21030,11A,11,2,3,2,3,,,,8,,COMMUNITY CENTER,0,,0,
750000483,4,Baltimore County,8022,COCKEYSVILLE MIDDLE SCHOOL -GYM,10401 GREENSIDE DR,COCKEYSVILLE,MD,21030,42A,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
750000157,4,Baltimore County,8023,BALTO CHINESE BAPTIST CHURCH - HALL,1804 RIDGE ROAD,REISTERSTOWN,MD,21136,11A,11,2,3,2,3,,,,8,,CHURCH,0,,0,
4000101,4,Baltimore County,8024,KOREAN PRESBYTERIAN CHURCH - FIRST FLOOR,1600 W. SEMINARY AVE,LUTH/TIMONIUM,MD,21093,11B,11,2,3,2,3,,,,8,,CHURCH,0,,0,
750000075,4,Baltimore County,8025,SPARKS ELEMENTARY SCHOOL - GYM,601 BELFAST RD,SPARKS,MD,21152,42A,42,2,3,2,3,,,,8,,SCHOOL,0,,0,
750000483,4,Baltimore County,8026,COCKEYSVILLE MIDDLE SCHOOL -GYM,10401 GREENSIDE DR,COCKEYSVILLE,MD,21030,11B,11,2,3,2,3,,,,8,,SCHOOL,0,,0,
750000482,4,Baltimore County,8027,OREGON RIDGE - SEQUOIA ROOM,13401 BEAVER DAM RD,COCKEYSVILLE,MD,21030,42A,42,2,3,2,3,,,,8,,COMMUNITY CENTER,0,,0,
